repeat,case,project,routes,path_len,providers_per_rule,prefix_rules_per_origin,origin_diversity_pct,generated_prefix_rules,active_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
3,linear-hit,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,1026606,283382720,283382,1000000,283,2006184,4293081,1271153,504841,0,0,64,
4,linear-miss,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,1011623,273718056,273718,1000000,273,2006332,4279330,1291781,504840,0,0,61,
4,linear-global,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,859206,149901718,149901,1000000,149,1871412,3821699,1067350,470433,0,0,51,
4,linear-hit,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,1003300,284075567,284075,1000000,284,2006132,4425752,1151430,504840,0,0,61,
5,linear-miss,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,1022437,272632517,272632,1000000,272,2006204,4353482,1203539,504840,0,0,59,
5,linear-global,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,846370,151046878,151046,1000000,151,1871448,3852128,1031964,470433,0,0,50,
5,linear-hit,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,990886,282341478,282341,1000000,282,2006200,4477617,1163390,504840,0,0,57,
6,linear-miss,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,995787,271981548,271981,1000000,271,2006348,4364342,1148198,504842,0,0,54,
6,linear-global,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,855762,148909844,148909,1000000,148,1871404,3666736,1191592,470432,0,0,51,
6,linear-hit,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,1015938,284090090,284090,1000000,284,2006192,4420177,1079029,504839,0,0,59,
7,linear-miss,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,995080,274230471,274230,1000000,274,2006124,4351730,1159957,504840,0,0,58,
7,linear-global,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,861189,150329946,150329,1000000,150,1871636,3738580,1175500,470433,0,0,55,
7,linear-hit,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,1009027,282655991,282655,1000000,282,2006184,4382472,1167715,504840,0,0,58,
8,linear-miss,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,1010489,278465288,278465,1000000,278,2006180,4352861,1163169,504841,0,0,98,
8,linear-global,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,841954,148326772,148326,1000000,148,1871664,3686580,1123561,470436,0,0,51,
8,linear-hit,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,999137,283615872,283615,1000000,283,2006328,4347033,1150700,504841,0,0,56,
9,linear-miss,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,976810,274745067,274745,1000000,274,2006188,4309930,1106458,504840,0,0,70,
9,linear-global,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,837395,150068499,150068,1000000,150,1871488,3733788,1123346,470432,0,0,52,
9,linear-hit,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,1006040,285360763,285360,1000000,285,2006320,4347499,1127901,504841,0,0,61,
10,linear-miss,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,995607,273696375,273696,1000000,273,2006416,4327641,1194755,504844,0,0,68,
10,linear-global,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,869599,149739262,149739,1000000,149,1871476,3740102,1140161,470433,0,0,52,
10,linear-hit,linear,1000000,4,10,16,1,160000,160000,10000,test_routes,1003537,283580232,283580,1000000,283,2006204,4346612,1139632,504840,0,0,71,
1,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,920329,159026670,159026,1000000,159,1917484,3922313,1083605,481997,0,0,50,
1,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1082658,299561055,299561,1000000,299,2187264,5034982,1175764,550910,0,0,64,
1,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1096211,283548174,283548,1000000,283,2187236,4956883,1287242,550906,0,0,63,
2,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,946680,158503824,158503,1000000,158,1917392,3996543,1067088,481998,0,0,55,
2,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1095011,302407437,302407,1000000,302,2187148,4934548,1271655,550906,0,0,71,
2,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1091356,285132632,285132,1000000,285,2187136,4978504,1255660,550905,0,0,83,
3,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,922670,157854424,157854,1000000,157,1917416,3914147,1103540,481996,0,0,50,
3,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1088210,303016195,303016,1000000,303,2187260,5023565,1250976,550908,0,0,83,
3,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1084204,283532116,283532,1000000,283,2187196,4942710,1303662,550906,0,0,72,
4,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,924255,158991618,158991,1000000,158,1917528,3747089,1255757,481999,0,0,56,
4,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1093104,302376265,302376,1000000,302,2187156,4999549,1231884,550906,0,0,80,
4,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1080521,283229109,283229,1000000,283,2187092,4958815,1207737,550905,0,0,65,
5,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,922534,158754413,158754,1000000,158,1917392,3966849,1042735,481997,0,0,62,
5,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1093133,300885152,300885,1000000,300,2187180,5015997,1227043,550906,0,0,68,
5,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1084839,284756752,284756,1000000,284,2187260,4988569,1243148,550907,0,0,72,
6,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,935081,160087982,160087,1000000,160,1917472,4091329,979863,481998,0,0,56,
6,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1093671,304232553,304232,1000000,304,2187348,5039721,1223931,550907,0,0,74,
6,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1088291,287142978,287142,1000000,287,2187120,4956367,1271102,550909,0,0,66,
7,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,957750,160084458,160084,1000000,160,1917556,3888423,1132125,481998,0,0,51,
7,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1101920,302047594,302047,1000000,302,2187224,4836313,1399054,550907,0,0,66,
7,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1083054,284271163,284271,1000000,284,2187160,4921615,1299437,550907,0,0,79,
8,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,911629,157531098,157531,1000000,157,1917380,3914280,1123502,481998,0,0,53,
8,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1096871,304493363,304493,1000000,304,2187360,5046360,1222652,550908,0,0,162,
8,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1081805,282936970,282936,1000000,282,2187188,4983682,1227918,550907,0,0,75,
9,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,915254,157038813,157038,1000000,157,1917524,3888771,1116185,481999,0,0,59,
9,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1091215,302028637,302028,1000000,302,2187196,4765889,1395347,550906,0,0,67,
9,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1091614,283324902,283324,1000000,283,2187156,4903104,1303703,550907,0,0,69,
10,hybrid-global,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,927810,159202003,159202,1000000,159,1917416,4003356,1043763,481998,0,0,54,
10,hybrid-hit,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1096916,304076583,304076,1000000,304,2187196,5061465,1095377,550907,0,0,71,
10,hybrid-miss,bird-prefix-hybrid,1000000,4,10,16,2,320000,320000,20000,test_routes,1085083,284876689,284876,1000000,284,2187244,4963615,1259795,550907,0,0,73,
1,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,871521,160439853,160439,1000000,160,1887140,3790601,1219630,474392,0,0,58,
2,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,1011841,176352303,176352,1000000,176,1887132,4343243,1139022,474391,0,0,59,
3,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,874312,161904113,161904,1000000,161,1886836,3866357,1047607,474387,0,0,48,
4,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,1017139,176461247,176461,1000000,176,1886956,3926883,1103593,474389,0,0,53,
5,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,1085437,184331674,184331,1000000,184,1886980,4520908,1431116,474389,0,0,70,
6,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,898931,161600213,161600,1000000,161,1887212,3872993,1219000,474392,0,0,50,
7,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,863735,160388570,160388,1000000,160,1886908,3873997,1011469,474389,0,0,49,
8,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,892526,161598646,161598,1000000,161,1886832,3762808,1147620,474389,0,0,48,
9,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,857286,160454529,160454,1000000,160,1887040,3761016,1107038,474389,0,0,52,
10,original-global,bird,1000000,4,10,16,2,320000,320000,20000,test_routes,1026647,177131068,177131,1000000,177,1887108,4085894,1119318,474389,0,0,45,
1,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,877710,159994606,159994,1000000,159,1895604,3859386,1098702,476592,0,0,70,
1,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1074463,307574270,307574,1000000,307,2165160,4888342,1271089,545347,0,0,76,
1,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1029343,292099838,292099,1000000,292,2165088,4921006,1215302,545346,0,0,62,
2,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,875727,159688322,159688,1000000,159,1895800,3948179,1035011,476594,0,0,56,
2,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1065762,308885190,308885,1000000,308,2165076,4910610,1370468,545346,0,0,73,
2,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1049138,292748411,292748,1000000,292,2165092,4794218,1339502,545345,0,0,73,
3,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,869335,158136257,158136,1000000,158,1895668,3882106,1099470,476593,0,0,54,
3,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1054837,303471293,303471,1000000,303,2164960,4944079,1228059,545346,0,0,69,
3,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1054178,295535516,295535,1000000,295,2165056,4920763,1243208,545345,0,0,72,
4,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,869766,159460145,159460,1000000,159,1895824,3812844,1111153,476593,0,0,62,
4,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1051257,305317875,305317,1000000,305,2165084,4903470,1238945,545348,0,0,84,
4,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1048940,292931130,292931,1000000,292,2164808,4929745,1243297,545344,0,0,65,
5,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,863468,157811081,157811,1000000,157,1895892,3835574,1107849,476596,0,0,56,
5,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1047305,305457301,305457,1000000,305,2164860,4783572,1351829,545344,0,0,69,
5,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1027650,292690700,292690,1000000,292,2164928,4884043,1223064,545344,0,0,70,
6,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,869990,161746026,161746,1000000,161,1895788,3820783,1131079,476595,0,0,56,
6,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1047492,304933172,304933,1000000,304,2164916,4939527,1230967,545343,0,0,71,
6,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1255189,317049794,317049,1000000,317,2164620,5653094,1583213,545344,0,0,125,
7,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,885037,160983208,160983,1000000,160,1895712,3874603,1123620,476592,0,0,48,
7,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1058599,305952771,305952,1000000,305,2164824,4914694,1226677,545347,0,0,70,
7,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1048402,293692444,293692,1000000,293,2165164,4926309,1259551,545349,0,0,67,
8,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,873019,160030243,160030,1000000,160,1895888,3738403,1231457,476594,0,0,51,
8,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1045755,303729856,303729,1000000,303,2165060,4980075,1167998,545345,0,0,61,
8,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1040468,292026302,292026,1000000,292,2164896,4977568,1155340,545345,0,0,70,
9,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,895331,159947602,159947,1000000,159,1895748,3902611,1087533,476594,0,0,57,
9,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1049776,303040944,303040,1000000,303,2165200,4917951,1255571,545347,0,0,66,
9,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1038267,291761611,291761,1000000,291,2165064,4893162,1239218,545346,0,0,65,
10,linear-global,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,899123,160621627,160621,1000000,160,1895596,3979083,1019883,476592,0,0,60,
10,linear-hit,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1038368,303164015,303164,1000000,303,2165012,5014165,1147744,545345,0,0,65,
10,linear-miss,linear,1000000,4,10,16,2,320000,320000,20000,test_routes,1080949,295840755,295840,1000000,295,2164932,5125998,1190650,545344,0,0,85,
1,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,926813,170716862,170716,1000000,170,1916156,3917382,1087298,481686,0,0,65,
1,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1243129,429963466,429963,1000000,429,2353232,4935519,1434711,592391,0,0,66,
1,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1166889,357176089,357176,1000000,357,2353080,4989061,1299169,592392,0,0,72,
2,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,928914,169345108,169345,1000000,169,1916096,3895223,1103839,481685,0,0,53,
2,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1224848,418979588,418979,1000000,418,2353196,5105501,1319452,592392,0,0,77,
2,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1175044,358759899,358759,1000000,358,2353100,4966773,1354623,592392,0,0,86,
3,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,919133,170535711,170535,1000000,170,1916240,3879390,1123865,481687,0,0,56,
3,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1212649,416276963,416276,1000000,416,2353124,4884853,1475134,592392,0,0,80,
3,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1179882,360202963,360202,1000000,360,2353112,4998533,1311587,592392,0,0,71,
4,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,953020,173005424,173005,1000000,173,1916220,3873966,1175380,481685,0,0,58,
4,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1220810,420098704,420098,1000000,420,2353140,5195819,1235023,592393,0,0,79,
4,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1188745,357690328,357690,1000000,357,2353252,5075853,1235995,592394,0,0,70,
5,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,931838,171811401,171811,1000000,171,1915824,4000390,1028068,481683,0,0,54,
5,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1248013,419768086,419768,1000000,419,2353160,5126961,1363768,592392,0,0,99,
5,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1216005,357506885,357506,1000000,357,2353248,5071333,1275752,592393,0,0,68,
6,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,948084,170859139,170859,1000000,170,1916176,3950656,1099623,481686,0,0,54,
6,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1219653,416933783,416933,1000000,416,2353240,4972176,1374995,592394,0,0,80,
6,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1176266,360621098,360621,1000000,360,2353072,4976350,1438959,592391,0,0,76,
7,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,925561,169881996,169881,1000000,169,1916028,3861512,1139361,481686,0,0,57,
7,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1209358,412896365,412896,1000000,412,2353232,4846803,1462376,592395,0,0,81,
7,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1170987,358743602,358743,1000000,358,2353212,5019866,1322821,592392,0,0,67,
8,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,913632,170809310,170809,1000000,170,1916156,3873434,1115254,481685,0,0,53,
8,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1247528,429225492,429225,1000000,429,2353036,5003412,1391908,592395,0,0,78,
8,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1171291,362640162,362640,1000000,362,2353300,5034524,1230687,592395,0,0,72,
9,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,933434,170702338,170702,1000000,170,1915900,3958271,1059555,481684,0,0,53,
9,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1239087,421581009,421581,1000000,421,2353120,5082512,1323621,592392,0,0,74,
9,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1175951,358437709,358437,1000000,358,2353252,4916179,1382982,592394,0,0,70,
10,trie-global,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,967190,172127582,172127,1000000,172,1916204,3991587,1107905,481686,0,0,59,
10,trie-hit,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1209210,416863610,416863,1000000,416,2353360,4975018,1391730,592397,0,0,72,
10,trie-miss,bird-prefix-trie,1000000,4,10,16,2,320000,320000,20000,test_routes,1169278,359327120,359327,1000000,359,2353232,4942400,1347563,592391,0,0,65,
